B42;Pendant la lecture;Gerard Unger;https://editions-b42.com/produit/pendant-la-lecture/;;B42_08;1,8;16,1;23,5;Design graphique : Gerard Unger;26,00 €;419;https://volumes.lu/419;rgb(72, 68, 179)
B42;A book from deValence;Raphaël Zarka, Robin Kinross, Victor Guégan, Christophe Gallois;https://editions-b42.com/produit/a-book-from-devalence/;;B42_10;1,7;16,3;24;Design graphique : deValence;24,00 €;9;https://volumes.lu/9;rgb(208, 211, 202)
B42;Études sur le collectif Grapus, 1970-1990…;Sous la direction de Catherine de Smet & Béatrice Fraenkel;https://editions-b42.com/produit/etudes-sur-le-collectif-grapus-1970-1990/;;B42_11;1,3;16,5;24;Design graphique : Hugo Calonnec, Geoffrey Carpentier, Julie Ducarne, Jeanne Hubert, Élise Kasztelan, Marion L’Helguen, Pierre Martel, Malou Messien, Léa Michel, Léa Pradine, Guillaume Touillet, Marielle Voisine, Kévin Donnot, Isabelle Jégo;22,00 €;146;https://volumes.lu/146;rgb(58, 142, 189)
B42;L’Institut de l’environnement : un école décloisonnée;Tony Côme;https://editions-b42.com/produit/linstitut-de-lenvironnement-une-ecole-decloisonnee/;;B42_09;1,8;16,6;23,5;Design graphique : deValence;24,00 €;215;https://volumes.lu/215;rgb(195, 191, 180)
B42;Concevoir à grande échelle;Mathieu Mercuriali;https://editions-b42.com/produit/concevoir-a-grande-echelle/;;B42_14;1,4;19;26,8;Design graphique : deValence;24,00 €;86;https://volumes.lu/86;rgb(5, 33, 47)
B42;Riding Modern Art;Raphaël Zarka;https://editions-b42.com/produit/riding-modern-art/;;B42_13;1,2;21,5;30;Design graphique : deValence;22,00 €;468;https://volumes.lu/468;rgb(16, 16, 16)
B42;Design graphique, les formes de l’histoire;Sous la direction de Catherine de Smet;https://editions-b42.com/produit/design-graphique-les-formes-de-lhistoire/;;B42_15;1,6;24,5;27;Design graphique : Philippe Millot, André Baldinger;26,00 €;123;https://volumes.lu/123;rgb(152, 96, 63)
Bookworks;Auras and Levitations Homage to Yves Klein;Susan Hiller;https://bookworks.org.uk/node/1561;;Bkw_02;0,9;7,7;11;Design graphique : Jen Wu;15,00 €;32;https://volumes.lu/32;rgb(11, 0, 60)
Bookworks;3 Communiqués;Alun Rowlands;https://www.bookworks.org.uk/node/129;;Bkw_01;1,6;12;18,5;Design graphique : Secondary Modern;13,60 €;4;https://volumes.lu/4;rgb(144, 119, 88)
Bookworks;After The Night;Everyone Agrees;https://www.bookworks.org.uk/node/1767;;Bkw_03;1;14;19;Design graphique : Erik Hartin;12,00 €;20;https://volumes.lu/20;rgb(61, 75, 110)
Bookworks;Proximity Machine;Rosalind Nashashibi;https://www.bookworks.org.uk/node/126;;Bkw_00;0,7;16,5;23;Design graphique : Sara De Bondt;14,72 €;449;https://volumes.lu/449;rgb(37, 37, 39)
Bookworks;The Unspeakable Freedom Device;Jennet Thomas;https://www.bookworks.org.uk/node/1849;;Bkw_04;1,3;16,7;22,9;Design graphique : Modern Activity;14,50 €;529;https://volumes.lu/529;rgb(255, 255, 255)
Bookworks;Faker Drinker Soldier Heiress;Clunie Reid;https://www.bookworks.org.uk/node/157;;Bkw_05;0,5;21,5;28,7;Design graphique : Cameron Leadbetter;22,00 €;149;https://volumes.lu/149;rgb(255, 255, 255)
Browns Editions;The Hen House;Jonathan Ellery;http://brownseditions.com/product/the-hen-house-jonathan-ellery/;;Bro_03;0,5;19;27,5;Design graphique : Ellery;34,00 €;516;https://volumes.lu/516;rgb(231, 187, 82)
Browns Editions;Mergers and Acquisitions Tenugui/ Catalogue;Jonathan Ellery;http://brownseditions.com/product/mergers-and-acquisitions-tenugui-catalogue/;;Bro_01;0,7;19,5;25;Design graphique : Ellery/Browns;28,40 €;365;https://volumes.lu/365;rgb(193, 0, 23)
Browns Editions;In and Out;Jonathan Ellery;http://brownseditions.com/product/in-and-out/;;Bro_02;2,2;20,3;24;Design graphique : Ellery;56,90 €;183;https://volumes.lu/183;rgb(225, 224, 229)
